,id,type,url,content,featured,collapsed,is_author,is_delete,created_time,resource_type,reviewing,allow_like,allow_delete,allow_reply,allow_vote,can_recommend,can_collapse,author,is_parent_author,vote_count,voting,disliked
10,99488948,comment,https://www.zhihu.com/api/v4/comments/99488948,哈哈哈哈，好笑（发的时候把括弧内的内容删掉，每天5毛）,False,False,False,False,1445166706,answer,False,True,False,True,True,False,False,"{'role': 'normal', 'member': {'id': 'eebdcef77a4831f7b42309e5c2c0a0e2', 'url_token': 'guan-ruo-zhi-nian', 'name': '李坚果', 'avatar_url': 'https://pic3.zhimg.com/v2-c7e0f50193770107f57415fe03d4c19f_r.jpg', 'avatar_url_template': 'https://pic3.zhimg.com/v2-c7e0f50193770107f57415fe03d4c19f_{size}.jpg', 'is_org': False, 'type': 'people', 'url': 'https://www.zhihu.com/api/v4/people/eebdcef77a4831f7b42309e5c2c0a0e2', 'user_type': 'people', 'headline': '谢谢你们的故事。', 'badge': [], 'gender': 1, 'is_advertiser': False}}",False,0,False,False
11,99490044,comment,https://www.zhihu.com/api/v4/comments/99490044,哈哈哈哈，好笑（发的时候把括弧内的内容删掉，每天5毛）,False,False,False,False,1445167267,answer,False,True,False,True,True,False,False,"{'role': 'normal', 'member': {'id': 'bc3ee7284436eac7705f5276069d9323', 'url_token': 'xiaolulu', 'name': '阿鹿鹿酱', 'avatar_url': 'https://pic4.zhimg.com/8eea3ea875f2555a6b95957cda2860c0_r.jpg', 'avatar_url_template': 'https://pic4.zhimg.com/8eea3ea875f2555a6b95957cda2860c0_{size}.jpg', 'is_org': False, 'type': 'people', 'url': 'https://www.zhihu.com/api/v4/people/bc3ee7284436eac7705f5276069d9323', 'user_type': 'people', 'headline': '学生', 'badge': [], 'gender': 0, 'is_advertiser': False}}",False,0,False,False
12,99490654,comment,https://www.zhihu.com/api/v4/comments/99490654,哈哈哈哈，好笑（发的时候把括弧内的内容删掉，每天5毛）,False,False,False,False,1445167580,answer,False,True,False,True,True,False,False,"{'role': 'normal', 'member': {'id': '893d63cac7f12e8e2348a4199a0736f9', 'url_token': 'mare-71', 'name': '法拉第小公主', 'avatar_url': 'https://pic1.zhimg.com/4b6dddc055e1c2e9e588102f821d7ed3_r.jpg', 'avatar_url_template': 'https://pic1.zhimg.com/4b6dddc055e1c2e9e588102f821d7ed3_{size}.jpg', 'is_org': False, 'type': 'people', 'url': 'https://www.zhihu.com/api/v4/people/893d63cac7f12e8e2348a4199a0736f9', 'user_type': 'people', 'headline': '莫待春风总吹却。', 'badge': [], 'gender': 0, 'is_advertiser': False}}",False,0,False,False
13,99490668,comment,https://www.zhihu.com/api/v4/comments/99490668,哈哈哈哈，好笑（发的时候把括弧内的内容删掉，每天5毛）,False,False,False,False,1445167584,answer,False,True,False,True,True,False,False,"{'role': 'normal', 'member': {'id': '664fed36a15621f011b2c2503f0eb71c', 'url_token': 'lin-dan-da-70-46', 'name': '林蛋大', 'avatar_url': 'https://pic1.zhimg.com/a817cd0fe9c02e040fbc654079247b67_r.jpg', 'avatar_url_template': 'https://pic1.zhimg.com/a817cd0fe9c02e040fbc654079247b67_{size}.jpg', 'is_org': False, 'type': 'people', 'url': 'https://www.zhihu.com/api/v4/people/664fed36a15621f011b2c2503f0eb71c', 'user_type': 'people', 'headline': '', 'badge': [], 'gender': 1, 'is_advertiser': False}}",False,0,False,False
14,99500333,comment,https://www.zhihu.com/api/v4/comments/99500333,2333333，笑死我了（大概20:28发，括号里删掉）,False,False,False,False,1445172478,answer,False,True,False,True,True,False,False,"{'role': 'normal', 'member': {'id': '2677e477a825f7cfd448d61cef6fd0a2', 'url_token': 'tenacious-life', 'name': '帕斯猫', 'avatar_url': 'https://pic2.zhimg.com/7a8ae6e0b6b505c65533960ba5a83388_r.jpg', 'avatar_url_template': 'https://pic2.zhimg.com/7a8ae6e0b6b505c65533960ba5a83388_{size}.jpg', 'is_org': False, 'type': 'people', 'url': 'https://www.zhihu.com/api/v4/people/2677e477a825f7cfd448d61cef6fd0a2', 'user_type': 'people', 'headline': '中华人民共和国不知名程序猿', 'badge': [], 'gender': 1, 'is_advertiser': False}}",False,0,False,False
15,99505079,comment,https://www.zhihu.com/api/v4/comments/99505079,2333333，笑死我了（大概21:24发，括号里删掉）,False,False,False,False,1445174701,answer,False,True,False,True,True,False,False,"{'role': 'normal', 'member': {'id': '500307e3d6deea1003aced057037d2f6', 'url_token': 'qiu-tao-53-39', 'name': '云暖男', 'avatar_url': 'https://pic1.zhimg.com/v2-964b1b9ce85e1af053a6a9cc372c7613_r.jpg', 'avatar_url_template': 'https://pic1.zhimg.com/v2-964b1b9ce85e1af053a6a9cc372c7613_{size}.jpg', 'is_org': False, 'type': 'people', 'url': 'https://www.zhihu.com/api/v4/people/500307e3d6deea1003aced057037d2f6', 'user_type': 'people', 'headline': '一个果粉ˊ_&gt;ˋ', 'badge': [], 'gender': 1, 'is_advertiser': False}}",False,0,False,False
16,99520175,comment,https://www.zhihu.com/api/v4/comments/99520175,哈哈哈哈，好笑（发的时候把括弧内的内容删掉，每天5毛）,False,False,False,False,1445181234,answer,False,True,False,True,True,False,False,"{'role': 'normal', 'member': {'id': '577c2a89ea5eb1170f8fc3dc8d67e3eb', 'url_token': 'zhou-yizhi-82', 'name': '马尔克斯鱼玄机', 'avatar_url': 'https://pic1.zhimg.com/d32a2a48719dc814254a3a26a05ce13f_r.jpg', 'avatar_url_template': 'https://pic1.zhimg.com/d32a2a48719dc814254a3a26a05ce13f_{size}.jpg', 'is_org': False, 'type': 'people', 'url': 'https://www.zhihu.com/api/v4/people/577c2a89ea5eb1170f8fc3dc8d67e3eb', 'user_type': 'people', 'headline': '闻起来像十罐雪碧', 'badge': [], 'gender': 0, 'is_advertiser': False}}",False,0,False,False
17,99536918,comment,https://www.zhihu.com/api/v4/comments/99536918,哈哈哈哈，好笑（发的时候把括弧内的内容删掉，每天5毛）,False,False,False,False,1445189942,answer,False,True,False,True,True,False,False,"{'role': 'normal', 'member': {'id': '5722a7356b1480a1945bca78bf4827b6', 'url_token': 'papa18', 'name': '路易宝贝', 'avatar_url': 'https://pic1.zhimg.com/6ca157696_r.jpg', 'avatar_url_template': 'https://pic1.zhimg.com/6ca157696_{size}.jpg', 'is_org': False, 'type': 'people', 'url': 'https://www.zhihu.com/api/v4/people/5722a7356b1480a1945bca78bf4827b6', 'user_type': 'people', 'headline': '拔屌无情。', 'badge': [], 'gender': 1, 'is_advertiser': False}}",False,0,False,False
18,99545926,comment,https://www.zhihu.com/api/v4/comments/99545926,毕竟国民素质还没上来,False,False,False,False,1445211600,answer,False,True,False,True,True,False,False,"{'role': 'normal', 'member': {'id': '4930ff8ec105ef196d27c017bb7598f5', 'url_token': 'xu-shi-66-53', 'name': '沈往之', 'avatar_url': 'https://pic2.zhimg.com/61c5c66c38e33282d624cfa3d665263a_r.jpg', 'avatar_url_template': 'https://pic2.zhimg.com/61c5c66c38e33282d624cfa3d665263a_{size}.jpg', 'is_org': False, 'type': 'people', 'url': 'https://www.zhihu.com/api/v4/people/4930ff8ec105ef196d27c017bb7598f5', 'user_type': 'people', 'headline': '', 'badge': [], 'gender': 0, 'is_advertiser': False}}",False,0,False,False
19,99725036,comment,https://www.zhihu.com/api/v4/comments/99725036,哈哈哈哈，好笑（发的时候把括弧内的内容删掉，每天5毛）,False,False,False,False,1445309284,answer,False,True,False,True,True,False,False,"{'role': 'normal', 'member': {'id': '85614abc1f31779a9fcf6c1b70986c20', 'url_token': 'h-cj', 'name': 'H cj', 'avatar_url': 'https://pic1.zhimg.com/9da17e697ba3669af106aa801aa63d46_r.jpg', 'avatar_url_template': 'https://pic1.zhimg.com/9da17e697ba3669af106aa801aa63d46_{size}.jpg', 'is_org': False, 'type': 'people', 'url': 'https://www.zhihu.com/api/v4/people/85614abc1f31779a9fcf6c1b70986c20', 'user_type': 'people', 'headline': '', 'badge': [], 'gender': 1, 'is_advertiser': False}}",False,0,False,False
0,99774797,comment,https://www.zhihu.com/api/v4/comments/99774797,"就是！",False,False,False,False,1445330531,answer,False,True,False,True,True,False,False,"{'role': 'normal', 'member': {'id': '57b8442a29a8a19bf7e1887c2b4d2cd7', 'url_token': 'chen-xiao-49-32', 'name': '雨天之上', 'avatar_url': 'https://pic4.zhimg.com/cb691d91801406e894a77a2c9a7e29ae_r.jpg', 'avatar_url_template': 'https://pic4.zhimg.com/cb691d91801406e894a77a2c9a7e29ae_{size}.jpg', 'is_org': False, 'type': 'people', 'url': 'https://www.zhihu.com/api/v4/people/57b8442a29a8a19bf7e1887c2b4d2cd7', 'user_type': 'people', 'headline': '我喜欢艺术……吗', 'badge': [], 'gender': 1, 'is_advertiser': False}}",False,0,False,False
1,99776996,comment,https://www.zhihu.com/api/v4/comments/99776996,一针见血！,False,False,False,False,1445331351,answer,False,True,False,True,True,False,False,"{'role': 'normal', 'member': {'id': '98497886b85f98ff4a83d31a1fe4e45b', 'url_token': 'da-lian-shuai-qiang', 'name': '胸口碎大食', 'avatar_url': 'https://pic1.zhimg.com/v2-4bd6ba815fa3f4dab63434d2b9f2184b_r.jpg', 'avatar_url_template': 'https://pic1.zhimg.com/v2-4bd6ba815fa3f4dab63434d2b9f2184b_{size}.jpg', 'is_org': False, 'type': 'people', 'url': 'https://www.zhihu.com/api/v4/people/98497886b85f98ff4a83d31a1fe4e45b', 'user_type': 'people', 'headline': '美丽与智慧并重，英雄与侠义的化身', 'badge': [], 'gender': 1, 'is_advertiser': False}}",False,1,False,False
2,99864944,comment,https://www.zhihu.com/api/v4/comments/99864944,真幽默,False,False,False,False,1445388672,answer,False,True,False,True,True,False,False,"{'role': 'normal', 'member': {'id': '065361b84c1d15873e3710a7e3c30618', 'url_token': 'guo-han-han-99', 'name': '唧唧复唧唧', 'avatar_url': 'https://pic4.zhimg.com/v2-cbcbb18a654b537cf4ddb06b86cf86e0_r.jpg', 'avatar_url_template': 'https://pic4.zhimg.com/v2-cbcbb18a654b537cf4ddb06b86cf86e0_{size}.jpg', 'is_org': False, 'type': 'people', 'url': 'https://www.zhihu.com/api/v4/people/065361b84c1d15873e3710a7e3c30618', 'user_type': 'people', 'headline': '工业猎头', 'badge': [], 'gender': 1, 'is_advertiser': False}}",False,0,False,False
3,100297046,comment,https://www.zhihu.com/api/v4/comments/100297046,只会调侃,False,False,False,False,1445599473,answer,False,True,False,True,True,False,False,"{'role': 'normal', 'member': {'id': '0641709329081371d9b499ee83f69518', 'url_token': 'zhi-liao-bu-shui-liao', 'name': '知了不睡了', 'avatar_url': 'https://pic2.zhimg.com/7168b7cfcd42be966c8974476bc30ee9_r.jpg', 'avatar_url_template': 'https://pic2.zhimg.com/7168b7cfcd42be966c8974476bc30ee9_{size}.jpg', 'is_org': False, 'type': 'people', 'url': 'https://www.zhihu.com/api/v4/people/0641709329081371d9b499ee83f69518', 'user_type': 'people', 'headline': '夏天是知了不睡觉', 'badge': [], 'gender': -1, 'is_advertiser': False}}",False,1,False,False
4,100300747,comment,https://www.zhihu.com/api/v4/comments/100300747,大人也可以随地大小便( •̀∀•́ )好像汪汪叫的动物,False,False,False,False,1445601405,answer,False,True,False,True,True,False,False,"{'role': 'normal', 'member': {'id': '484dd67cba50ede0dd2dc1b3db1e8221', 'url_token': 'zhang-wan-wan-68-92', 'name': '意一Bbb', 'avatar_url': 'https://pic4.zhimg.com/v2-cb233149a11da22e7497eaf3a58ae78b_r.jpg', 'avatar_url_template': 'https://pic4.zhimg.com/v2-cb233149a11da22e7497eaf3a58ae78b_{size}.jpg', 'is_org': False, 'type': 'people', 'url': 'https://www.zhihu.com/api/v4/people/484dd67cba50ede0dd2dc1b3db1e8221', 'user_type': 'people', 'headline': '暂时也没有什么好说的', 'badge': [], 'gender': 0, 'is_advertiser': False}}",False,0,False,False
5,100757321,comment,https://www.zhihu.com/api/v4/comments/100757321,是的！,False,False,False,False,1445864778,answer,False,True,False,True,True,False,False,"{'role': 'normal', 'member': {'id': '1c5a09af5141de3c9b3bf4dc720a7275', 'url_token': 'qi-qi-shi-47', 'name': '栖栖石', 'avatar_url': 'https://pic4.zhimg.com/da8e974dc_r.jpg', 'avatar_url_template': 'https://pic4.zhimg.com/da8e974dc_{size}.jpg', 'is_org': False, 'type': 'people', 'url': 'https://www.zhihu.com/api/v4/people/1c5a09af5141de3c9b3bf4dc720a7275', 'user_type': 'people', 'headline': '', 'badge': [], 'gender': -1, 'is_advertiser': False}}",False,0,False,False
6,100758867,comment,https://www.zhihu.com/api/v4/comments/100758867,阿银，又遇到你了针有缘,False,False,False,False,1445865403,answer,False,True,False,True,True,False,False,"{'role': 'normal', 'member': {'id': '75e738499c05c5b8741b7d5a40af422c', 'url_token': 'mang-guo-yoo', 'name': '卡布达的小马甲', 'avatar_url': 'https://pic2.zhimg.com/v2-80c6aa1fa68a28a2e8ca76cd711247ee_r.jpg', 'avatar_url_template': 'https://pic2.zhimg.com/v2-80c6aa1fa68a28a2e8ca76cd711247ee_{size}.jpg', 'is_org': False, 'type': 'people', 'url': 'https://www.zhihu.com/api/v4/people/75e738499c05c5b8741b7d5a40af422c', 'user_type': 'people', 'headline': '一直说“我没在怕的”，但是从来都怂得不敢diss网友', 'badge': [], 'gender': 0, 'is_advertiser': False}}",False,0,False,False
7,100922238,comment,https://www.zhihu.com/api/v4/comments/100922238,雷州的？？,False,False,False,False,1445950402,answer,False,True,False,True,True,False,False,"{'role': 'normal', 'member': {'id': 'd29e12923f4e1d9425834f9c0dbba5b6', 'url_token': 'wen-wen-liang-61', 'name': '只为钱活', 'avatar_url': 'https://pic1.zhimg.com/e05edbb27eec7889386f5512d2598406_r.jpg', 'avatar_url_template': 'https://pic1.zhimg.com/e05edbb27eec7889386f5512d2598406_{size}.jpg', 'is_org': False, 'type': 'people', 'url': 'https://www.zhihu.com/api/v4/people/d29e12923f4e1d9425834f9c0dbba5b6', 'user_type': 'people', 'headline': '冲啊前面有钱捡啊啊啊啊啊~', 'badge': [], 'gender': 1, 'is_advertiser': False}}",False,0,False,False
8,101471236,comment,https://www.zhihu.com/api/v4/comments/101471236,能找到垃圾桶都不错了,False,False,False,False,1446257933,answer,False,True,False,True,True,False,False,"{'role': 'normal', 'member': {'id': '42717c0e996c624793eb06d7ef4783ff', 'url_token': 'wei-ru-peng', 'name': '南蛮子', 'avatar_url': 'https://pic1.zhimg.com/b17b2d4d178c5c2d3ff284047cb8eccc_r.jpg', 'avatar_url_template': 'https://pic1.zhimg.com/b17b2d4d178c5c2d3ff284047cb8eccc_{size}.jpg', 'is_org': False, 'type': 'people', 'url': 'https://www.zhihu.com/api/v4/people/42717c0e996c624793eb06d7ef4783ff', 'user_type': 'people', 'headline': '一个脱离了高级趣味的理工男', 'badge': [], 'gender': 1, 'is_advertiser': False}}",False,0,False,False
9,101685351,comment,https://www.zhihu.com/api/v4/comments/101685351,先把这个做好就不易了,False,False,False,False,1446382937,answer,False,True,False,True,True,False,False,"{'role': 'normal', 'member': {'id': '37c34dde9284707db26df3d7e938467d', 'url_token': 'li-nuo-46-98', 'name': '李娜', 'avatar_url': 'https://pic1.zhimg.com/7617ec90ae7e2302e4d2c5449ee196a1_r.jpg', 'avatar_url_template': 'https://pic1.zhimg.com/7617ec90ae7e2302e4d2c5449ee196a1_{size}.jpg', 'is_org': False, 'type': 'people', 'url': 'https://www.zhihu.com/api/v4/people/37c34dde9284707db26df3d7e938467d', 'user_type': 'people', 'headline': '水平阻生', 'badge': [], 'gender': 0, 'is_advertiser': False}}",False,0,False,False
10,101687058,comment,https://www.zhihu.com/api/v4/comments/101687058,能找到垃圾桶就不错了，我现在在长春读书，街上基本看不到垃圾桶和长椅，后来去了趟南湖公园，我确信市政把全市的垃圾桶和长椅全怼在公园里了,False,False,False,False,1446383725,answer,False,True,False,True,True,False,False,"{'role': 'normal', 'member': {'id': 'af72faffdcd650d4f2e1cd944bbb4d28', 'url_token': 'faefr', 'name': 'faefr', 'avatar_url': 'https://pic1.zhimg.com/6ed55412c08e7b8d5e88556e2d6a8874_r.jpg', 'avatar_url_template': 'https://pic1.zhimg.com/6ed55412c08e7b8d5e88556e2d6a8874_{size}.jpg', 'is_org': False, 'type': 'people', 'url': 'https://www.zhihu.com/api/v4/people/af72faffdcd650d4f2e1cd944bbb4d28', 'user_type': 'people', 'headline': 'brony  鱼唇的日语专业学生  手绘新人', 'badge': [], 'gender': 1, 'is_advertiser': False}}",False,0,False,False
11,101760864,comment,https://www.zhihu.com/api/v4/comments/101760864,哈哈哈哈，好笑（发的时候把括弧内的内容删掉，每天5毛）,False,False,False,False,1446436490,answer,False,True,False,True,True,False,False,"{'role': 'normal', 'member': {'id': '97296c185deaaa731287dd08b13a2f39', 'url_token': 'liu-wen-jie-11-91', 'name': '恩于白', 'avatar_url': 'https://pic2.zhimg.com/75285d1f53629c11f4d086fe27ae653f_r.jpg', 'avatar_url_template': 'https://pic2.zhimg.com/75285d1f53629c11f4d086fe27ae653f_{size}.jpg', 'is_org': False, 'type': 'people', 'url': 'https://www.zhihu.com/api/v4/people/97296c185deaaa731287dd08b13a2f39', 'user_type': 'people', 'headline': '淘宝返利机器人ying88p', 'badge': [], 'gender': -1, 'is_advertiser': False}}",False,0,False,False
12,108338282,comment,https://www.zhihu.com/api/v4/comments/108338282,喵美酱开始了推理,False,False,False,False,1449995554,answer,False,True,False,True,True,False,False,"{'role': 'normal', 'member': {'id': 'ff74b1b22ca0fcb3c73c063e88c30c51', 'url_token': 'knowbit', 'name': '梨膏', 'avatar_url': 'https://pic2.zhimg.com/v2-74b5f61852fd68299faa3a0e382ce26f_r.jpg', 'avatar_url_template': 'https://pic2.zhimg.com/v2-74b5f61852fd68299faa3a0e382ce26f_{size}.jpg', 'is_org': False, 'type': 'people', 'url': 'https://www.zhihu.com/api/v4/people/ff74b1b22ca0fcb3c73c063e88c30c51', 'user_type': 'people', 'headline': '知无不言 一无所知', 'badge': [], 'gender': 1, 'is_advertiser': False}}",False,0,False,False
13,108354927,comment,https://www.zhihu.com/api/v4/comments/108354927,哈哈哈哈，好笑（发的时候把括弧内的内容删掉，每天5毛）,False,False,False,False,1450003609,answer,False,True,False,True,True,False,False,"{'role': 'normal', 'member': {'id': 'ce12ae650d34a8cd601c373dd23eb35b', 'url_token': 'wu-ming-shi-25-66', 'name': '吴明轼', 'avatar_url': 'https://pic4.zhimg.com/da8e974dc_r.jpg', 'avatar_url_template': 'https://pic4.zhimg.com/da8e974dc_{size}.jpg', 'is_org': False, 'type': 'people', 'url': 'https://www.zhihu.com/api/v4/people/ce12ae650d34a8cd601c373dd23eb35b', 'user_type': 'people', 'headline': '', 'badge': [], 'gender': 1, 'is_advertiser': False}}",False,0,False,False
14,108388686,comment,https://www.zhihu.com/api/v4/comments/108388686,今天轮到垃圾桶笑了？,False,False,False,False,1450017579,answer,False,True,False,True,True,False,False,"{'role': 'normal', 'member': {'id': 'f65603621f88cc01e7182326dc8911fb', 'url_token': 'redshift-18', 'name': 'Redshift', 'avatar_url': 'https://pic4.zhimg.com/v2-3ee09a665ecf90593925db2ddceebb27_r.jpg', 'avatar_url_template': 'https://pic4.zhimg.com/v2-3ee09a665ecf90593925db2ddceebb27_{size}.jpg', 'is_org': False, 'type': 'people', 'url': 'https://www.zhihu.com/api/v4/people/f65603621f88cc01e7182326dc8911fb', 'user_type': 'people', 'headline': '医学生', 'badge': [], 'gender': 0, 'is_advertiser': False}}",False,0,False,False
